domain,seed,test_battery,cutoff,model,generated_RMSE,frozen_RMSE,abs_delta_RMSE,generated_MAE,frozen_MAE,abs_delta_MAE
XJTU_B2,42,B2_3C_battery-9,70,TRAIL_full,0.0718065941596526,0.0718065941596526,0.0,0.04261001515655316,0.0426100151565531,6.245004513516506e-17
XJTU_B2,42,B2_3C_battery-9,130,TRAIL_full,0.08699158597891395,0.0869915859789139,4.163336342344337e-17,0.06221344349230279,0.0622134434923027,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-9,190,TRAIL_full,0.027692207771053988,0.0276922077710539,8.673617379884035e-17,0.02308293132051628,0.0230829313205162,7.979727989493313e-17
XJTU_B2,2024,B2_3C_battery-1,70,Local_linear_anchor,0.09855256337077993,0.0985525633707799,2.7755575615628914e-17,0.06775529734184765,0.0677552973418476,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-1,130,Local_linear_anchor,0.06588682950653928,0.0658868295065392,8.326672684688674e-17,0.03833781490978287,0.0383378149097828,6.938893903907228e-17
XJTU_B2,2024,B2_3C_battery-1,190,Local_linear_anchor,0.08455626599527286,0.0845562659952728,5.551115123125783e-17,0.060644005202329154,0.0606440052023291,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-1,70,TRAIL_Lite,0.037833188670828785,0.0378331886708287,8.326672684688674e-17,0.029007856885418626,0.0290078568854186,2.42861286636753e-17
XJTU_B2,2024,B2_3C_battery-1,130,TRAIL_Lite,0.005783704214351303,0.0057837042143513,2.6020852139652106e-18,0.004647608652219678,0.0046476086522196,7.806255641895632e-17
XJTU_B2,2024,B2_3C_battery-1,190,TRAIL_Lite,0.015138312958718605,0.0151383129587186,5.204170427930421e-18,0.010174747443292899,0.0101747474432928,9.8879238130678e-17
XJTU_B2,2024,B2_3C_battery-1,70,TRAIL_full,0.014649746124894983,0.0146497461248949,8.326672684688674e-17,0.009093428373782991,0.0090934283737829,9.194034422677078e-17
XJTU_B2,2024,B2_3C_battery-1,130,TRAIL_full,0.01691258767855863,0.0169125876785586,2.7755575615628914e-17,0.010385173667011277,0.0103851736670112,7.632783294297951e-17
XJTU_B2,2024,B2_3C_battery-1,190,TRAIL_full,0.017608413966213744,0.0176084139662137,4.5102810375396984e-17,0.013033603894444933,0.0130336038944449,3.2959746043559335e-17
XJTU_B2,2024,B2_3C_battery-10,70,Local_linear_anchor,0.054714418487085546,0.0547144184870855,4.85722573273506e-17,0.033563595190974356,0.0335635951909743,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-10,130,Local_linear_anchor,0.031746488868136594,0.0317464888681365,9.020562075079397e-17,0.023724220522485077,0.023724220522485,7.632783294297951e-17
XJTU_B2,2024,B2_3C_battery-10,70,TRAIL_Lite,0.044313541178712015,0.044313541178712,1.3877787807814457e-17,0.024598425798503108,0.0245984257985031,6.938893903907228e-18
XJTU_B2,2024,B2_3C_battery-10,130,TRAIL_Lite,0.02546681591720046,0.0254668159172004,6.245004513516506e-17,0.01770010927745275,0.0177001092774527,5.204170427930421e-17
XJTU_B2,2024,B2_3C_battery-10,70,TRAIL_full,0.012718084169908996,0.0127180841699089,9.540979117872439e-17,0.010106917653765004,0.010106917653765,3.469446951953614e-18
XJTU_B2,2024,B2_3C_battery-10,130,TRAIL_full,0.04216996593974145,0.0421699659397414,4.85722573273506e-17,0.029499686681923754,0.0294996866819237,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-11,70,Local_linear_anchor,0.05670025987402122,0.0567002598740212,2.0816681711721685e-17,0.03652269880004499,0.0365226988000449,9.020562075079397e-17
XJTU_B2,2024,B2_3C_battery-11,70,TRAIL_Lite,0.039394007799481864,0.0393940077994818,6.245004513516506e-17,0.026578806408116055,0.026578806408116,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-11,70,TRAIL_full,0.0032229787513372056,0.0032229787513372,5.637851296924623e-18,0.0020923143203699698,0.0020923143203699,6.982261990806649e-17
XJTU_B2,2024,B2_3C_battery-12,70,Local_linear_anchor,0.06673593942739628,0.0667359394273962,8.326672684688674e-17,0.03968746577736634,0.0396874657773663,4.163336342344337e-17
XJTU_B2,2024,B2_3C_battery-12,130,Local_linear_anchor,0.0676935854467405,0.0676935854467405,0.0,0.04615905676413138,0.0461590567641313,8.326672684688674e-17
XJTU_B2,2024,B2_3C_battery-12,190,Local_linear_anchor,0.014775043468307962,0.0147750434683079,6.245004513516506e-17,0.010875002812808298,0.0108750028128082,9.8879238130678e-17
XJTU_B2,2024,B2_3C_battery-12,70,TRAIL_Lite,0.03232763251702224,0.0323276325170222,4.163336342344337e-17,0.018050749660737546,0.0180507496607375,4.5102810375396984e-17
XJTU_B2,2024,B2_3C_battery-12,130,TRAIL_Lite,0.06340579297926839,0.0634057929792683,9.71445146547012e-17,0.044477427578969275,0.0444774275789692,7.632783294297951e-17
XJTU_B2,2024,B2_3C_battery-12,190,TRAIL_Lite,0.002647612043872651,0.0026476120438726,5.074066167232161e-17,0.0018232438161775797,0.0018232438161775,7.979727989493313e-17
XJTU_B2,2024,B2_3C_battery-12,70,TRAIL_full,0.036307725280095,0.036307725280095,0.0,0.028068864812793394,0.0280688648127933,9.367506770274758e-17
XJTU_B2,2024,B2_3C_battery-12,130,TRAIL_full,0.026857749663979226,0.0268577496639792,2.42861286636753e-17,0.01645676772519686,0.0164567677251968,6.245004513516506e-17
XJTU_B2,2024,B2_3C_battery-12,190,TRAIL_full,0.004988539230809607,0.0049885392308096,6.938893903907228e-18,0.0032769500249391777,0.0032769500249391,7.762887554996212e-17
XJTU_B2,2024,B2_3C_battery-13,70,Local_linear_anchor,0.07969757695838706,0.079697576958387,5.551115123125783e-17,0.04884986951718311,0.0488498695171831,1.3877787807814457e-17
XJTU_B2,2024,B2_3C_battery-13,130,Local_linear_anchor,0.08281092315350594,0.0828109231535059,4.163336342344337e-17,0.0581623869266154,0.0581623869266154,0.0
XJTU_B2,2024,B2_3C_battery-13,190,Local_linear_anchor,0.024179795450027377,0.0241797954500273,7.632783294297951e-17,0.01789039390435583,0.0178903939043558,3.122502256758253e-17
XJTU_B2,2024,B2_3C_battery-13,70,TRAIL_Lite,0.031002720469536497,0.0310027204695364,9.71445146547012e-17,0.018914449845478208,0.0189144498454782,6.938893903907228e-18
XJTU_B2,2024,B2_3C_battery-13,130,TRAIL_Lite,0.0664788942323234,0.0664788942323234,0.0,0.047041596358730675,0.0470415963587306,7.632783294297951e-17
XJTU_B2,2024,B2_3C_battery-13,190,TRAIL_Lite,0.003818065739461601,0.0038180657394616,1.3010426069826053e-18,0.0029542464831518824,0.0029542464831518,8.239936510889834e-17
XJTU_B2,2024,B2_3C_battery-13,70,TRAIL_full,0.060623266953862755,0.0606232669538627,5.551115123125783e-17,0.03436167525197122,0.0343616752519712,2.0816681711721685e-17
XJTU_B2,2024,B2_3C_battery-13,130,TRAIL_full,0.07440745301320979,0.0744074530132097,9.71445146547012e-17,0.05239824343295324,0.0523982434329532,4.163336342344337e-17
XJTU_B2,2024,B2_3C_battery-13,190,TRAIL_full,0.010682747243758233,0.0106827472437582,3.2959746043559335e-17,0.0074948409966060165,0.007494840996606,1.6479873021779667e-17
XJTU_B2,2024,B2_3C_battery-14,70,Local_linear_anchor,0.0586290171794855,0.0586290171794855,0.0,0.03615404614535767,0.0361540461453576,6.938893903907228e-17
XJTU_B2,2024,B2_3C_battery-14,130,Local_linear_anchor,0.019456575957656246,0.0194565759576562,4.5102810375396984e-17,0.015007826880375235,0.0150078268803752,3.469446951953614e-17
XJTU_B2,2024,B2_3C_battery-14,70,TRAIL_Lite,0.07745872672945822,0.0774587267294582,2.7755575615628914e-17,0.04748811431099179,0.0474881143109917,9.020562075079397e-17
XJTU_B2,2024,B2_3C_battery-14,130,TRAIL_Lite,0.013299498567932602,0.0132994985679326,1.734723475976807e-18,0.009930594764837701,0.0099305947648377,1.734723475976807e-18
XJTU_B2,2024,B2_3C_battery-14,70,TRAIL_full,0.07459222655479673,0.0745922265547967,2.7755575615628914e-17,0.04782445325833748,0.0478244532583374,7.632783294297951e-17
XJTU_B2,2024,B2_3C_battery-14,130,TRAIL_full,0.007845419063241054,0.007845419063241,5.377642775528102e-17,0.0061025039849161135,0.0061025039849161,1.3877787807814457e-17
XJTU_B2,2024,B2_3C_battery-15,70,Local_linear_anchor,0.0525459180707446,0.0525459180707446,0.0,0.03287775088699645,0.0328777508869964,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-15,130,Local_linear_anchor,0.030936699972627643,0.0309366999726276,4.163336342344337e-17,0.023371584781733377,0.0233715847817333,7.632783294297951e-17
XJTU_B2,2024,B2_3C_battery-15,70,TRAIL_Lite,0.21876659701679996,0.2187665970167999,5.551115123125783e-17,0.13927678792747744,0.1392767879274774,2.7755575615628914e-17
XJTU_B2,2024,B2_3C_battery-15,130,TRAIL_Lite,0.03402280427773658,0.0340228042777365,8.326672684688674e-17,0.02347063951564016,0.0234706395156401,5.898059818321144e-17
XJTU_B2,2024,B2_3C_battery-15,70,TRAIL_full,0.20396048996578575,0.2039604899657857,5.551115123125783e-17,0.12601523373495385,0.1260152337349538,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-15,130,TRAIL_full,0.03669302693770332,0.0366930269377033,2.0816681711721685e-17,0.024614857333047066,0.024614857333047,6.591949208711867e-17
XJTU_B2,2024,B2_3C_battery-2,70,Local_linear_anchor,0.07363322379789623,0.0736332237978962,2.7755575615628914e-17,0.04473483477412297,0.0447348347741229,6.938893903907228e-17
XJTU_B2,2024,B2_3C_battery-2,130,Local_linear_anchor,0.08531004552382364,0.0853100455238236,4.163336342344337e-17,0.055236377782874255,0.0552363777828742,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-2,190,Local_linear_anchor,0.07151326747377974,0.0715132674737797,4.163336342344337e-17,0.047153222621183204,0.0471532226211832,6.938893903907228e-18
XJTU_B2,2024,B2_3C_battery-2,70,TRAIL_Lite,0.08975054813739716,0.0897505481373971,6.938893903907228e-17,0.06380231442874924,0.0638023144287492,4.163336342344337e-17
XJTU_B2,2024,B2_3C_battery-2,130,TRAIL_Lite,0.04518022017135766,0.0451802201713576,5.551115123125783e-17,0.029167809797552752,0.0291678097975527,5.204170427930421e-17
XJTU_B2,2024,B2_3C_battery-2,190,TRAIL_Lite,0.05462257378552114,0.0546225737855211,4.163336342344337e-17,0.04022551708996128,0.0402255170899612,7.632783294297951e-17
XJTU_B2,2024,B2_3C_battery-2,70,TRAIL_full,0.08391775904331973,0.0839177590433197,2.7755575615628914e-17,0.05903941678387165,0.0590394167838716,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-2,130,TRAIL_full,0.07842885370588142,0.0784288537058814,1.3877787807814457e-17,0.0517109079554388,0.0517109079554388,0.0
XJTU_B2,2024,B2_3C_battery-2,190,TRAIL_full,0.07333313502329379,0.0733331350232937,9.71445146547012e-17,0.05397744253436391,0.0539774425343639,6.938893903907228e-18
XJTU_B2,2024,B2_3C_battery-3,70,Local_linear_anchor,0.15395052351159363,0.1539505235115936,2.7755575615628914e-17,0.10962396894065828,0.1096239689406582,6.938893903907228e-17
XJTU_B2,2024,B2_3C_battery-3,130,Local_linear_anchor,0.08760019258122208,0.087600192581222,8.326672684688674e-17,0.05345134571329931,0.0534513457132993,1.3877787807814457e-17
XJTU_B2,2024,B2_3C_battery-3,190,Local_linear_anchor,0.11577998762583125,0.1157799876258312,5.551115123125783e-17,0.08796531189595709,0.087965311895957,9.71445146547012e-17
XJTU_B2,2024,B2_3C_battery-3,70,TRAIL_Lite,0.07048452684925438,0.0704845268492543,8.326672684688674e-17,0.04209054619546921,0.0420905461954692,6.938893903907228e-18
XJTU_B2,2024,B2_3C_battery-3,130,TRAIL_Lite,0.0748077041908735,0.0748077041908735,0.0,0.049145776811536854,0.0491457768115368,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-3,190,TRAIL_Lite,0.08652790482584324,0.0865279048258432,4.163336342344337e-17,0.06796637311577798,0.0679663731157779,8.326672684688674e-17
XJTU_B2,2024,B2_3C_battery-3,70,TRAIL_full,0.08679748740616436,0.0867974874061643,5.551115123125783e-17,0.051349466591285024,0.051349466591285,2.0816681711721685e-17
XJTU_B2,2024,B2_3C_battery-3,130,TRAIL_full,0.09603630058452396,0.0960363005845239,5.551115123125783e-17,0.061637499713199054,0.061637499713199,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-3,190,TRAIL_full,0.11157829963893934,0.1115782996389393,4.163336342344337e-17,0.08633107950290046,0.0863310795029004,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-4,70,Local_linear_anchor,0.1085110206602952,0.1085110206602952,0.0,0.08096354985607913,0.0809635498560791,2.7755575615628914e-17
XJTU_B2,2024,B2_3C_battery-4,130,Local_linear_anchor,0.046123753201652073,0.046123753201652,7.632783294297951e-17,0.02917780372872252,0.0291778037287225,1.734723475976807e-17
XJTU_B2,2024,B2_3C_battery-4,190,Local_linear_anchor,0.0865081500869761,0.0865081500869761,0.0,0.0650652747880169,0.0650652747880169,0.0
XJTU_B2,2024,B2_3C_battery-4,70,TRAIL_Lite,0.015551655082539783,0.0155516550825397,8.326672684688674e-17,0.013058011497229405,0.0130580114972294,5.204170427930421e-18
XJTU_B2,2024,B2_3C_battery-4,130,TRAIL_Lite,0.042575762998615936,0.0425757629986159,3.469446951953614e-17,0.032706839020763136,0.0327068390207631,3.469446951953614e-17
XJTU_B2,2024,B2_3C_battery-4,190,TRAIL_Lite,0.03563946737526091,0.0356394673752609,6.938893903907228e-18,0.02995413088179255,0.0299541308817925,5.204170427930421e-17
XJTU_B2,2024,B2_3C_battery-4,70,TRAIL_full,0.07512501262854626,0.0751250126285462,5.551115123125783e-17,0.05580021258546652,0.0558002125854665,2.0816681711721685e-17
XJTU_B2,2024,B2_3C_battery-4,130,TRAIL_full,0.033526819572855325,0.0335268195728553,2.7755575615628914e-17,0.022181708616160204,0.0221817086161602,3.469446951953614e-18
XJTU_B2,2024,B2_3C_battery-4,190,TRAIL_full,0.027393314543486796,0.0273933145434867,9.71445146547012e-17,0.02050909981170257,0.0205090998117025,6.938893903907228e-17
XJTU_B2,2024,B2_3C_battery-5,70,Local_linear_anchor,0.10347328742457056,0.1034732874245705,5.551115123125783e-17,0.07171072429856644,0.0717107242985664,4.163336342344337e-17
XJTU_B2,2024,B2_3C_battery-5,130,Local_linear_anchor,0.07861737585119219,0.0786173758511921,8.326672684688674e-17,0.04755052118884397,0.0475505211888439,6.938893903907228e-17
XJTU_B2,2024,B2_3C_battery-5,190,Local_linear_anchor,0.0836960917749466,0.0836960917749466,0.0,0.06046359154280314,0.0604635915428031,4.163336342344337e-17
XJTU_B2,2024,B2_3C_battery-5,70,TRAIL_Lite,0.010106111713033048,0.010106111713033,4.85722573273506e-17,0.006663738160106364,0.0066637381601063,6.331740687315346e-17
XJTU_B2,2024,B2_3C_battery-5,130,TRAIL_Lite,0.016765944465733283,0.0167659444657332,8.326672684688674e-17,0.011568617542550745,0.0115686175425507,4.5102810375396984e-17
XJTU_B2,2024,B2_3C_battery-5,190,TRAIL_Lite,0.009527179649811259,0.0095271796498112,5.898059818321144e-17,0.006601081803580317,0.0066010818035803,1.6479873021779667e-17
XJTU_B2,2024,B2_3C_battery-5,70,TRAIL_full,0.0782486571616404,0.0782486571616404,0.0,0.051972742743879245,0.0519727427438792,4.85722573273506e-17
XJTU_B2,2024,B2_3C_battery-5,130,TRAIL_full,0.0765889513955037,0.0765889513955037,0.0,0.04987341219997488,0.0498734121999748,8.326672684688674e-17
XJTU_B2,2024,B2_3C_battery-5,190,TRAIL_full,0.026635886237820462,0.0266358862378204,6.245004513516506e-17,0.019605844172998488,0.0196058441729984,8.673617379884035e-17
XJTU_B2,2024,B2_3C_battery-6,70,Local_linear_anchor,0.08573854346523156,0.0857385434652315,5.551115123125783e-17,0.05699899798915663,0.0569989979891566,2.7755575615628914e-17
XJTU_B2,2024,B2_3C_battery-6,130,Local_linear_anchor,0.08421737774369929,0.0842173777436992,9.71445146547012e-17,0.05430175169524646,0.0543017516952464,6.245004513516506e-17
XJTU_B2,2024,B2_3C_battery-6,190,Local_linear_anchor,0.0716395526292414,0.0716395526292414,0.0,0.04880241836897222,0.0488024183689722,2.0816681711721685e-17
XJTU_B2,2024,B2_3C_battery-6,70,TRAIL_Lite,0.012514198942532608,0.0125141989425326,8.673617379884035e-18,0.01134541741412244,0.0113454174141224,3.9898639947466563e-17
XJTU_B2,2024,B2_3C_battery-6,130,TRAIL_Lite,0.02259016997574771,0.0225901699757477,6.938893903907228e-18,0.014249575836317876,0.0142495758363178,7.632783294297951e-17
XJTU_B2,2024,B2_3C_battery-6,190,TRAIL_Lite,0.018531821874853947,0.0185318218748539,4.5102810375396984e-17,0.011856257951620852,0.0118562579516208,5.204170427930421e-17
XJTU_B2,2024,B2_3C_battery-6,70,TRAIL_full,0.014490100367852756,0.0144901003678527,5.551115123125783e-17,0.010143460654888026,0.010143460654888,2.6020852139652106e-17
XJTU_B2,2024,B2_3C_battery-6,130,TRAIL_full,0.017042950106916428,0.0170429501069164,2.7755575615628914e-17,0.013534778854676646,0.0135347788546766,4.683753385137379e-17
XJTU_B2,2024,B2_3C_battery-6,190,TRAIL_full,0.022445016879040717,0.0224450168790407,1.734723475976807e-17,0.0185475461988738,0.0185475461988738,0.0
XJTU_B2,2024,B2_3C_battery-7,70,Local_linear_anchor,0.17467927950333884,0.1746792795033388,2.7755575615628914e-17,0.12960275006436045,0.1296027500643604,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-7,130,Local_linear_anchor,0.09715191883662531,0.0971519188366253,1.3877787807814457e-17,0.06423507845611699,0.0642350784561169,9.71445146547012e-17
XJTU_B2,2024,B2_3C_battery-7,190,Local_linear_anchor,0.08568745548239362,0.0856874554823936,1.3877787807814457e-17,0.06392254607700151,0.0639225460770015,1.3877787807814457e-17
XJTU_B2,2024,B2_3C_battery-7,70,TRAIL_Lite,0.12989423191592334,0.1298942319159233,2.7755575615628914e-17,0.0938994288764599,0.0938994288764599,0.0
XJTU_B2,2024,B2_3C_battery-7,130,TRAIL_Lite,0.10861361290560378,0.1086136129056037,8.326672684688674e-17,0.08193590104066326,0.0819359010406632,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-7,190,TRAIL_Lite,0.01485776121324856,0.0148577612132485,6.071532165918825e-17,0.011315116501065686,0.0113151165010656,8.500145032286355e-17
XJTU_B2,2024,B2_3C_battery-7,70,TRAIL_full,0.07113566366877462,0.0711356636687746,1.3877787807814457e-17,0.04724492793485344,0.0472449279348534,3.469446951953614e-17
XJTU_B2,2024,B2_3C_battery-7,130,TRAIL_full,0.08042228058882565,0.0804222805888256,5.551115123125783e-17,0.06046865059080579,0.0604686505908057,9.020562075079397e-17
XJTU_B2,2024,B2_3C_battery-7,190,TRAIL_full,0.009524987260340763,0.0095249872603407,6.245004513516506e-17,0.006808727187307716,0.0068087271873077,1.5612511283791264e-17
XJTU_B2,2024,B2_3C_battery-8,70,Local_linear_anchor,0.0690396392516463,0.0690396392516463,0.0,0.04257469807203952,0.0425746980720395,2.0816681711721685e-17
XJTU_B2,2024,B2_3C_battery-8,130,Local_linear_anchor,0.07067121194084004,0.07067121194084,4.163336342344337e-17,0.04226051597920979,0.0422605159792097,9.020562075079397e-17
XJTU_B2,2024,B2_3C_battery-8,190,Local_linear_anchor,0.06370390976339976,0.0637039097633997,6.938893903907228e-17,0.04036286520913579,0.0403628652091357,9.020562075079397e-17
XJTU_B2,2024,B2_3C_battery-8,70,TRAIL_Lite,0.04975035493771331,0.0497503549377133,1.3877787807814457e-17,0.03229807112012593,0.0322980711201259,2.7755575615628914e-17
XJTU_B2,2024,B2_3C_battery-8,130,TRAIL_Lite,0.041421554917914306,0.0414215549179143,6.938893903907228e-18,0.022605490892760625,0.0226054908927606,2.42861286636753e-17
XJTU_B2,2024,B2_3C_battery-8,190,TRAIL_Lite,0.05375558132956693,0.0537555813295669,3.469446951953614e-17,0.03624989825316839,0.0362498982531683,9.020562075079397e-17
XJTU_B2,2024,B2_3C_battery-8,70,TRAIL_full,0.07262548977461852,0.0726254897746185,2.7755575615628914e-17,0.048641574118477984,0.0486415741184779,8.326672684688674e-17
XJTU_B2,2024,B2_3C_battery-8,130,TRAIL_full,0.05713062170532548,0.0571306217053254,7.632783294297951e-17,0.03329076593165497,0.0332907659316549,6.938893903907228e-17
XJTU_B2,2024,B2_3C_battery-8,190,TRAIL_full,0.05139177414834235,0.0513917741483423,5.551115123125783e-17,0.03460536244937354,0.0346053624493735,4.163336342344337e-17
XJTU_B2,2024,B2_3C_battery-9,70,Local_linear_anchor,0.0925935025305491,0.0925935025305491,0.0,0.06503893260321927,0.0650389326032192,6.938893903907228e-17
XJTU_B2,2024,B2_3C_battery-9,130,Local_linear_anchor,0.05959420806313244,0.0595942080631324,4.163336342344337e-17,0.03857685136642969,0.0385768513664296,9.020562075079397e-17
XJTU_B2,2024,B2_3C_battery-9,190,Local_linear_anchor,0.044317006138269714,0.0443170061382697,1.3877787807814457e-17,0.03045004732152613,0.0304500473215261,3.122502256758253e-17
XJTU_B2,2024,B2_3C_battery-9,70,TRAIL_Lite,0.0909535156410612,0.0909535156410612,0.0,0.06060786781223138,0.0606078678122313,8.326672684688674e-17
XJTU_B2,2024,B2_3C_battery-9,130,TRAIL_Lite,0.01366398948736901,0.013663989487369,8.673617379884035e-18,0.011053922450141111,0.0110539224501411,1.0408340855860843e-17
XJTU_B2,2024,B2_3C_battery-9,190,TRAIL_Lite,0.034920064136938565,0.0349200641369385,6.245004513516506e-17,0.02934203964761501,0.029342039647615,1.0408340855860843e-17
XJTU_B2,2024,B2_3C_battery-9,70,TRAIL_full,0.10838777886670782,0.1083877788667078,1.3877787807814457e-17,0.08329152741221865,0.0832915274122186,5.551115123125783e-17
XJTU_B2,2024,B2_3C_battery-9,130,TRAIL_full,0.03377993141156141,0.0337799314115614,6.938893903907228e-18,0.024887981662108098,0.024887981662108,9.71445146547012e-17
XJTU_B2,2024,B2_3C_battery-9,190,TRAIL_full,0.006855211301150415,0.0068552113011504,1.5612511283791264e-17,0.0056452315067858794,0.0056452315067858,7.979727989493313e-17
XJTU_B2,3407,B2_3C_battery-1,70,Local_linear_anchor,0.09855256337077993,0.0985525633707799,2.7755575615628914e-17,0.06775529734184765,0.0677552973418476,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-1,130,Local_linear_anchor,0.06588682950653928,0.0658868295065392,8.326672684688674e-17,0.03833781490978287,0.0383378149097828,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-1,190,Local_linear_anchor,0.08455626599527286,0.0845562659952728,5.551115123125783e-17,0.060644005202329154,0.0606440052023291,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-1,70,TRAIL_Lite,0.03315691395132919,0.0331569139513291,9.020562075079397e-17,0.026163088044745438,0.0261630880447454,3.8163916471489756e-17
XJTU_B2,3407,B2_3C_battery-1,130,TRAIL_Lite,0.030574279423303197,0.0305742794233031,9.71445146547012e-17,0.01979322184129782,0.0197932218412978,2.0816681711721685e-17
XJTU_B2,3407,B2_3C_battery-1,190,TRAIL_Lite,0.03715980235742707,0.037159802357427,6.938893903907228e-17,0.027476318159390868,0.0274763181593908,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-1,70,TRAIL_full,0.060261204675320326,0.0602612046753203,2.7755575615628914e-17,0.04744306179946167,0.0474430617994616,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-1,130,TRAIL_full,0.0985885785727904,0.0985885785727904,0.0,0.06569743946862242,0.0656974394686224,1.3877787807814457e-17
XJTU_B2,3407,B2_3C_battery-1,190,TRAIL_full,0.031608789399305295,0.0316087893993052,9.71445146547012e-17,0.02405837865581987,0.0240583786558198,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-10,70,Local_linear_anchor,0.054714418487085546,0.0547144184870855,4.85722573273506e-17,0.033563595190974356,0.0335635951909743,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-10,130,Local_linear_anchor,0.031746488868136594,0.0317464888681365,9.020562075079397e-17,0.023724220522485077,0.023724220522485,7.632783294297951e-17
XJTU_B2,3407,B2_3C_battery-10,70,TRAIL_Lite,0.01839075893905997,0.0183907589390599,6.938893903907228e-17,0.014445064575114158,0.0144450645751141,5.898059818321144e-17
XJTU_B2,3407,B2_3C_battery-10,130,TRAIL_Lite,0.042067814567707404,0.0420678145677074,6.938893903907228e-18,0.029341229486866165,0.0293412294868661,6.591949208711867e-17
XJTU_B2,3407,B2_3C_battery-10,70,TRAIL_full,0.04642229637606973,0.0464222963760697,3.469446951953614e-17,0.032512158180804974,0.0325121581808049,7.632783294297951e-17
XJTU_B2,3407,B2_3C_battery-10,130,TRAIL_full,0.04640000733288408,0.046400007332884,8.326672684688674e-17,0.03258685666573149,0.0325868566657314,9.020562075079397e-17
XJTU_B2,3407,B2_3C_battery-11,70,Local_linear_anchor,0.05670025987402122,0.0567002598740212,2.0816681711721685e-17,0.03652269880004499,0.0365226988000449,9.020562075079397e-17
XJTU_B2,3407,B2_3C_battery-11,70,TRAIL_Lite,0.015219626611271981,0.0152196266112719,8.153200337090993e-17,0.010611566769155444,0.0106115667691554,4.336808689942018e-17
XJTU_B2,3407,B2_3C_battery-11,70,TRAIL_full,0.03554142281321607,0.035541422813216,6.938893903907228e-17,0.02385087995730182,0.0238508799573018,2.0816681711721685e-17
XJTU_B2,3407,B2_3C_battery-12,70,Local_linear_anchor,0.06673593942739628,0.0667359394273962,8.326672684688674e-17,0.03968746577736634,0.0396874657773663,4.163336342344337e-17
XJTU_B2,3407,B2_3C_battery-12,130,Local_linear_anchor,0.0676935854467405,0.0676935854467405,0.0,0.04615905676413138,0.0461590567641313,8.326672684688674e-17
XJTU_B2,3407,B2_3C_battery-12,190,Local_linear_anchor,0.014775043468307962,0.0147750434683079,6.245004513516506e-17,0.010875002812808298,0.0108750028128082,9.8879238130678e-17
XJTU_B2,3407,B2_3C_battery-12,70,TRAIL_Lite,0.037264361067765095,0.037264361067765,9.71445146547012e-17,0.020384012171440202,0.0203840121714402,3.469446951953614e-18
XJTU_B2,3407,B2_3C_battery-12,130,TRAIL_Lite,0.052116922156840856,0.0521169221568408,5.551115123125783e-17,0.03563706944462311,0.0356370694446231,6.938893903907228e-18
XJTU_B2,3407,B2_3C_battery-12,190,TRAIL_Lite,0.009698645875023313,0.0096986458750233,1.3877787807814457e-17,0.006917645076652601,0.0069176450766526,8.673617379884035e-19
XJTU_B2,3407,B2_3C_battery-12,70,TRAIL_full,0.0519555739625326,0.0519555739625326,0.0,0.0262600209122932,0.0262600209122932,0.0
XJTU_B2,3407,B2_3C_battery-12,130,TRAIL_full,0.05781377343307466,0.0578137734330746,5.551115123125783e-17,0.03717101639073068,0.0371710163907306,7.632783294297951e-17
XJTU_B2,3407,B2_3C_battery-12,190,TRAIL_full,0.0034086318144115803,0.0034086318144115,8.023096076392733e-17,0.002326299289604261,0.0023262992896042,6.114900252818245e-17
XJTU_B2,3407,B2_3C_battery-13,70,Local_linear_anchor,0.07969757695838706,0.079697576958387,5.551115123125783e-17,0.04884986951718311,0.0488498695171831,1.3877787807814457e-17
XJTU_B2,3407,B2_3C_battery-13,130,Local_linear_anchor,0.08281092315350594,0.0828109231535059,4.163336342344337e-17,0.0581623869266154,0.0581623869266154,0.0
XJTU_B2,3407,B2_3C_battery-13,190,Local_linear_anchor,0.024179795450027377,0.0241797954500273,7.632783294297951e-17,0.01789039390435583,0.0178903939043558,3.122502256758253e-17
XJTU_B2,3407,B2_3C_battery-13,70,TRAIL_Lite,0.11083816261999987,0.1108381626199998,6.938893903907228e-17,0.07337566607950372,0.0733756660795037,1.3877787807814457e-17
